2017-03-02 9:42,출구,141,2012,화학공학과,공과대학
2017-03-02 9:42,입구,514,2007,경영학부,경영대학
2017-03-02 9:42,출구,612,2012,전기공학부,공과대학
2017-03-02 9:42,출구,536,2009,화학공학과,공과대학
2017-03-02 9:43,입구,306,2010,법학과,법과대학
2017-03-02 9:43,출구,869,2013,회계학과,경영대학
2017-03-02 9:43,출구,44,2009,행정학부,사회과학대학
2017-03-02 9:43,입구,82,2011,경영학부,경영대학
2017-03-02 9:43,출구,1392,2012,컴퓨터학부,IT대학
2017-03-02 9:43,출구,425,2012,기계공학부,공과대학
2017-03-02 9:43,출구,122,2011,기계공학부,공과대학
2017-03-02 9:44,입구,1392,2012,컴퓨터학부,IT대학
2017-03-02 9:44,입구,869,2013,회계학과,경영대학
2017-03-02 9:44,출구,594,2011,행정학부,사회과학대학
2017-03-02 9:44,입구,400,2013,전자정보공학부 전자공학전공,IT대학
2017-03-02 9:44,출구,555,2010,경영학부,경영대학
2017-03-02 9:44,출구,300,2013,정보통계·보험수리학과,자연과학대학
2017-03-02 9:44,입구,555,2010,경영학부,경영대학
2017-03-02 9:44,입구,700,2011,화학공학과,공과대학
